order_id,order_date,ship_date,ship_mode,customer_id,product_id,quantity,unit_price,discount,gross_revenue,net_revenue,profit
ORD-004722,2024-07-20,2024-07-27,Standard Class,CUST-0135,PROD-0013,7,416.28,0.2,2913.96,2331.17,79.32
ORD-004723,2023-12-30,2024-01-04,Standard Class,CUST-0341,PROD-0005,3,1964.63,0.0,5893.89,5893.89,1820.17
ORD-004724,2024-11-21,2024-11-28,Standard Class,CUST-0031,PROD-0021,1,182.63,0.0,182.63,182.63,66.87
ORD-004725,2023-04-02,2023-04-06,Second Class,CUST-0481,PROD-0013,2,438.68,0.0,877.36,877.36,247.08
ORD-004726,2024-01-18,2024-01-23,Standard Class,CUST-0141,PROD-0018,3,954.02,0.0,2862.06,2862.06,928.79
ORD-004727,2023-04-05,2023-04-08,Second Class,CUST-0408,PROD-0001,4,945.97,0.0,3783.88,3783.88,1352.66
ORD-004728,2024-02-06,2024-02-10,Second Class,CUST-0001,PROD-0012,2,40.52,0.0,81.04,81.04,17.64
ORD-004729,2024-01-07,2024-01-10,Second Class,CUST-0329,PROD-0026,4,15.26,0.0,61.04,61.04,26.84
ORD-004730,2023-12-12,2023-12-19,Standard Class,CUST-0043,PROD-0004,2,541.62,0.0,1083.24,1083.24,368.97
ORD-004731,2023-02-25,2023-03-01,Second Class,CUST-0124,PROD-0016,6,87.69,0.0,526.14,526.14,50.99
ORD-004732,2024-10-13,2024-10-19,Standard Class,CUST-0360,PROD-0032,5,12.81,0.0,64.05,64.05,11.77
ORD-004733,2023-08-14,2023-08-16,First Class,CUST-0436,PROD-0030,2,4.22,0.0,8.44,8.44,0.98
ORD-004734,2024-05-17,2024-05-20,Second Class,CUST-0306,PROD-0001,3,1065.36,0.1,3196.08,2876.47,215.63
ORD-004735,2023-04-25,2023-04-30,Standard Class,CUST-0295,PROD-0025,2,8.57,0.2,17.14,13.71,-0.87
ORD-004736,2023-08-14,2023-08-20,Standard Class,CUST-0310,PROD-0004,1,608.13,0.05,608.13,577.72,135.21
ORD-004737,2024-03-29,2024-04-03,Second Class,CUST-0431,PROD-0031,1,3.06,0.0,3.06,3.06,0.66
ORD-004738,2024-11-20,2024-11-26,Standard Class,CUST-0017,PROD-0025,1,7.87,0.1,7.87,7.08,0.78
ORD-004739,2023-08-13,2023-08-20,Standard Class,CUST-0442,PROD-0033,4,6.05,0.0,24.2,24.2,5.75
ORD-004740,2024-06-04,2024-06-06,First Class,CUST-0435,PROD-0035,1,10.38,0.0,10.38,10.38,2.19
ORD-004741,2024-07-04,2024-07-07,Second Class,CUST-0272,PROD-0026,2,14.26,0.0,28.52,28.52,12.14
ORD-004742,2023-02-06,2023-02-12,Standard Class,CUST-0120,PROD-0001,1,963.93,0.0,963.93,963.93,176.57
ORD-004743,2023-04-29,2023-05-01,First Class,CUST-0182,PROD-0002,5,900.26,0.2,4501.3,3601.04,566.69
ORD-004744,2023-03-09,2023-03-12,First Class,CUST-0373,PROD-0006,2,1620.83,0.0,3241.66,3241.66,521.29
ORD-004745,2024-07-01,2024-07-07,Standard Class,CUST-0275,PROD-0011,4,77.51,0.0,310.04,310.04,95.19
ORD-004746,2024-10-18,2024-10-23,Standard Class,CUST-0427,PROD-0008,2,1157.29,0.0,2314.58,2314.58,736.14
ORD-004747,2024-11-07,2024-11-14,Standard Class,CUST-0086,PROD-0014,2,188.49,0.0,376.98,376.98,31.79
ORD-004748,2024-10-31,2024-11-02,First Class,CUST-0115,PROD-0008,2,1202.04,0.1,2404.08,2163.67,438.11
ORD-004749,2023-01-27,2023-02-02,Standard Class,CUST-0298,PROD-0002,3,815.7,0.0,2447.1,2447.1,397.82
ORD-004750,2023-12-22,2023-12-27,Second Class,CUST-0135,PROD-0004,1,550.87,0.0,550.87,550.87,163.33
ORD-004751,2024-05-21,2024-05-26,Standard Class,CUST-0465,PROD-0010,10,50.99,0.0,509.9,509.9,152.41
ORD-004752,2024-03-20,2024-03-25,Second Class,CUST-0352,PROD-0011,3,71.43,0.0,214.29,214.29,95.87
ORD-004753,2024-10-17,2024-10-24,Standard Class,CUST-0491,PROD-0004,1,654.27,0.05,654.27,621.56,137.71
ORD-004754,2024-02-03,2024-02-09,Standard Class,CUST-0328,PROD-0028,4,12.44,0.0,49.76,49.76,8.03
ORD-004755,2024-02-24,2024-02-27,First Class,CUST-0497,PROD-0001,1,1092.72,0.0,1092.72,1092.72,281.43
ORD-004756,2023-06-07,2023-06-14,Standard Class,CUST-0177,PROD-0036,1,5.12,0.0,5.12,5.12,1.71
ORD-004757,2024-12-19,2024-12-25,Standard Class,CUST-0302,PROD-0021,10,180.43,0.05,1804.3,1714.08,336.3
ORD-004758,2024-02-28,2024-03-05,Standard Class,CUST-0383,PROD-0034,3,9.2,0.1,27.6,24.84,8.06
ORD-004759,2024-10-10,2024-10-13,First Class,CUST-0313,PROD-0020,1,86.26,0.0,86.26,86.26,24.66
ORD-004760,2024-06-02,2024-06-04,First Class,CUST-0432,PROD-0023,10,81.44,0.0,814.4,814.4,67.68
ORD-004761,2023-08-26,2023-09-02,Standard Class,CUST-0070,PROD-0026,5,16.45,0.0,82.25,82.25,28.85
ORD-004762,2023-02-26,2023-03-05,Standard Class,CUST-0358,PROD-0031,2,3.11,0.0,6.22,6.22,0.74
ORD-004763,2024-01-15,2024-01-22,Standard Class,CUST-0316,PROD-0024,1,59.45,0.1,59.45,53.51,13.86
ORD-004764,2023-05-04,2023-05-10,Standard Class,CUST-0003,PROD-0008,2,1223.46,0.0,2446.92,2446.92,780.27
ORD-004765,2023-08-04,2023-08-08,Second Class,CUST-0190,PROD-0007,10,1378.49,0.1,13784.9,12406.41,2955.47
ORD-004766,2023-08-09,2023-08-12,Second Class,CUST-0008,PROD-0033,1,5.78,0.15,5.78,4.91,0.54
ORD-004767,2023-05-31,2023-06-06,Standard Class,CUST-0368,PROD-0015,3,504.64,0.15,1513.92,1286.83,474.93
ORD-004768,2023-11-30,2023-12-02,First Class,CUST-0248,PROD-0028,3,11.98,0.0,35.94,35.94,7.17
ORD-004769,2024-12-27,2025-01-03,Standard Class,CUST-0007,PROD-0027,2,4.83,0.0,9.66,9.66,4.34
ORD-004770,2023-06-24,2023-06-28,Second Class,CUST-0157,PROD-0034,1,9.64,0.0,9.64,9.64,2.48
ORD-004771,2023-12-22,2023-12-29,Standard Class,CUST-0096,PROD-0024,1,55.33,0.0,55.33,55.33,12.77
ORD-004772,2023-06-11,2023-06-15,Second Class,CUST-0393,PROD-0028,5,13.08,0.0,65.4,65.4,13.22
ORD-004773,2024-01-12,2024-01-17,Standard Class,CUST-0269,PROD-0004,5,555.38,0.1,2776.9,2499.21,1061.74
ORD-004774,2024-02-23,2024-02-24,Same Day,CUST-0341,PROD-0006,5,1413.78,0.0,7068.9,7068.9,2757.19
ORD-004775,2023-01-26,2023-01-26,Same Day,CUST-0326,PROD-0029,5,7.37,0.0,36.85,36.85,14.73
ORD-004776,2024-05-03,2024-05-06,First Class,CUST-0480,PROD-0029,5,7.06,0.0,35.3,35.3,7.72
ORD-004777,2023-04-02,2023-04-08,Standard Class,CUST-0377,PROD-0032,10,12.21,0.0,122.1,122.1,31.75
ORD-004778,2023-09-12,2023-09-19,Standard Class,CUST-0442,PROD-0022,7,120.21,0.0,841.47,841.47,310.7
ORD-004779,2024-11-01,2024-11-04,Second Class,CUST-0361,PROD-0010,10,52.62,0.0,526.2,526.2,200.51
ORD-004780,2023-07-19,2023-07-23,Second Class,CUST-0232,PROD-0024,4,57.69,0.0,230.76,230.76,42.2
ORD-004781,2024-01-28,2024-02-02,Standard Class,CUST-0082,PROD-0021,1,200.66,0.0,200.66,200.66,26.53
ORD-004782,2023-09-20,2023-09-23,Second Class,CUST-0144,PROD-0027,3,5.19,0.0,15.57,15.57,2.08
ORD-004783,2023-03-18,2023-03-24,Standard Class,CUST-0030,PROD-0029,1,7.32,0.0,7.32,7.32,2.7
ORD-004784,2023-12-15,2023-12-21,Standard Class,CUST-0104,PROD-0017,3,602.51,0.0,1807.53,1807.53,200.25
ORD-004785,2024-01-26,2024-02-02,Standard Class,CUST-0073,PROD-0005,2,2091.21,0.3,4182.42,2927.69,-129.81
ORD-004786,2024-12-18,2024-12-23,Standard Class,CUST-0260,PROD-0024,4,56.0,0.0,224.0,224.0,68.0
ORD-004787,2024-09-04,2024-09-11,Standard Class,CUST-0185,PROD-0025,4,8.66,0.0,34.64,34.64,2.21
ORD-004788,2024-09-20,2024-09-25,Standard Class,CUST-0298,PROD-0025,1,7.47,0.0,7.47,7.47,2.21
ORD-004789,2024-11-24,2024-11-26,Same Day,CUST-0346,PROD-0001,6,1050.89,0.0,6305.34,6305.34,1282.76
ORD-004790,2023-03-12,2023-03-17,Standard Class,CUST-0016,PROD-0034,2,8.61,0.0,17.22,17.22,7.16
ORD-004791,2023-01-27,2023-02-02,Standard Class,CUST-0105,PROD-0026,2,15.02,0.0,30.04,30.04,8.21
ORD-004792,2023-09-25,2023-09-29,Second Class,CUST-0259,PROD-0019,1,137.58,0.05,137.58,130.7,50.47
ORD-004793,2024-12-28,2025-01-03,Standard Class,CUST-0089,PROD-0028,5,11.31,0.0,56.55,56.55,24.38
ORD-004794,2024-08-24,2024-08-31,Standard Class,CUST-0398,PROD-0005,1,1920.81,0.0,1920.81,1920.81,324.26
ORD-004795,2024-08-28,2024-08-30,Same Day,CUST-0124,PROD-0003,8,675.16,0.0,5401.28,5401.28,1377.57
ORD-004796,2023-06-30,2023-07-05,Standard Class,CUST-0403,PROD-0017,3,654.2,0.25,1962.6,1471.95,227.37
ORD-004797,2024-04-18,2024-04-23,Standard Class,CUST-0242,PROD-0018,4,933.61,0.05,3734.44,3547.72,403.72
ORD-004798,2024-09-25,2024-09-29,Second Class,CUST-0198,PROD-0023,2,83.97,0.1,167.94,151.15,14.02
ORD-004799,2024-06-24,2024-06-29,Standard Class,CUST-0037,PROD-0032,2,12.49,0.0,24.98,24.98,6.18
ORD-004800,2024-07-11,2024-07-16,Standard Class,CUST-0162,PROD-0034,2,9.2,0.2,18.4,14.72,-0.51
ORD-004801,2023-04-30,2023-05-05,Standard Class,CUST-0439,PROD-0017,5,559.16,0.0,2795.8,2795.8,758.48
ORD-004802,2023-01-10,2023-01-15,Standard Class,CUST-0291,PROD-0007,1,1180.15,0.0,1180.15,1180.15,448.74
ORD-004803,2023-11-28,2023-12-04,Standard Class,CUST-0236,PROD-0012,5,36.43,0.3,182.15,127.5,-12.06
ORD-004804,2023-02-02,2023-02-09,Standard Class,CUST-0111,PROD-0029,3,7.08,0.0,21.24,21.24,8.14
ORD-004805,2023-03-18,2023-03-21,First Class,CUST-0160,PROD-0001,2,976.53,0.0,1953.06,1953.06,282.19
ORD-004806,2024-04-21,2024-04-27,Standard Class,CUST-0207,PROD-0003,1,717.56,0.05,717.56,681.68,223.89
ORD-004807,2023-01-08,2023-01-13,Standard Class,CUST-0293,PROD-0036,3,5.39,0.0,16.17,16.17,2.37
ORD-004808,2023-01-28,2023-02-03,Standard Class,CUST-0106,PROD-0024,4,58.07,0.0,232.28,232.28,17.95
ORD-004809,2024-01-22,2024-01-25,First Class,CUST-0160,PROD-0018,1,967.05,0.0,967.05,967.05,77.22
ORD-004810,2023-04-13,2023-04-20,Standard Class,CUST-0374,PROD-0022,1,121.18,0.0,121.18,121.18,8.73
ORD-004811,2023-10-28,2023-10-29,Same Day,CUST-0443,PROD-0010,2,50.35,0.25,100.7,75.53,6.76
ORD-004812,2023-12-12,2023-12-19,Standard Class,CUST-0215,PROD-0027,1,5.3,0.25,5.3,3.97,0.74
ORD-004813,2023-10-12,2023-10-19,Standard Class,CUST-0186,PROD-0031,1,2.89,0.0,2.89,2.89,0.96
ORD-004814,2023-11-02,2023-11-07,Standard Class,CUST-0015,PROD-0036,3,4.99,0.3,14.97,10.48,-0.07
ORD-004815,2024-10-25,2024-10-31,Standard Class,CUST-0266,PROD-0016,2,97.28,0.0,194.56,194.56,27.25
ORD-004816,2024-01-05,2024-01-12,Standard Class,CUST-0131,PROD-0024,4,64.32,0.0,257.28,257.28,89.32
ORD-004817,2023-03-02,2023-03-07,Standard Class,CUST-0330,PROD-0011,4,85.55,0.1,342.2,307.98,36.24
ORD-004818,2023-12-23,2023-12-30,Standard Class,CUST-0049,PROD-0025,2,8.17,0.0,16.34,16.34,0.92
ORD-004819,2024-05-13,2024-05-16,Second Class,CUST-0305,PROD-0008,2,1161.48,0.0,2322.96,2322.96,806.51
ORD-004820,2024-02-04,2024-02-07,First Class,CUST-0474,PROD-0011,2,76.7,0.2,153.4,122.72,-8.81
ORD-004821,2024-11-08,2024-11-15,Standard Class,CUST-0201,PROD-0011,6,81.01,0.1,486.06,437.45,150.2
ORD-004822,2023-12-21,2023-12-28,Standard Class,CUST-0346,PROD-0028,5,12.14,0.0,60.7,60.7,15.15
ORD-004823,2023-01-11,2023-01-16,Standard Class,CUST-0490,PROD-0011,1,86.42,0.0,86.42,86.42,21.13
ORD-004824,2023-08-21,2023-08-28,Standard Class,CUST-0456,PROD-0002,2,812.38,0.0,1624.76,1624.76,273.19
ORD-004825,2023-05-27,2023-06-01,Second Class,CUST-0130,PROD-0019,5,128.2,0.0,641.0,641.0,181.29
ORD-004826,2023-12-12,2023-12-18,Standard Class,CUST-0225,PROD-0019,2,125.6,0.25,251.2,188.4,35.47
ORD-004827,2024-10-05,2024-10-08,Second Class,CUST-0026,PROD-0010,10,51.15,0.0,511.5,511.5,121.83
ORD-004828,2024-03-10,2024-03-13,First Class,CUST-0499,PROD-0021,1,196.97,0.15,196.97,167.42,21.97
ORD-004829,2023-02-08,2023-02-10,Same Day,CUST-0323,PROD-0006,1,1555.42,0.15,1555.42,1322.11,96.08
ORD-004830,2023-09-28,2023-10-03,Second Class,CUST-0268,PROD-0008,1,1088.98,0.0,1088.98,1088.98,236.68
ORD-004831,2023-04-26,2023-05-02,Standard Class,CUST-0226,PROD-0019,1,120.58,0.15,120.58,102.49,42.35
ORD-004832,2023-07-12,2023-07-17,Standard Class,CUST-0104,PROD-0006,2,1451.87,0.05,2903.74,2758.55,1139.26
ORD-004833,2023-03-12,2023-03-18,Standard Class,CUST-0178,PROD-0020,3,72.62,0.2,217.86,174.29,14.68
ORD-004834,2023-10-02,2023-10-09,Standard Class,CUST-0180,PROD-0036,1,4.69,0.25,4.69,3.52,0.43
ORD-004835,2023-01-27,2023-02-01,Second Class,CUST-0317,PROD-0007,1,1321.09,0.0,1321.09,1321.09,581.6
ORD-004836,2023-05-20,2023-05-23,First Class,CUST-0223,PROD-0007,1,1241.27,0.0,1241.27,1241.27,529.99
ORD-004837,2023-09-23,2023-09-29,Standard Class,CUST-0246,PROD-0025,2,7.73,0.15,15.46,13.14,5.5
ORD-004838,2024-10-26,2024-10-29,First Class,CUST-0030,PROD-0005,1,2192.58,0.0,2192.58,2192.58,618.61
ORD-004839,2024-04-24,2024-04-28,First Class,CUST-0080,PROD-0023,3,83.14,0.0,249.42,249.42,13.3
ORD-004840,2024-10-05,2024-10-10,Standard Class,CUST-0267,PROD-0023,1,89.51,0.0,89.51,89.51,16.02
ORD-004841,2023-01-12,2023-01-19,Standard Class,CUST-0171,PROD-0010,5,49.41,0.0,247.05,247.05,94.66
ORD-004842,2023-05-06,2023-05-10,First Class,CUST-0061,PROD-0035,4,11.06,0.0,44.24,44.24,5.5
ORD-004843,2024-09-11,2024-09-14,Second Class,CUST-0439,PROD-0014,5,192.59,0.2,962.95,770.36,35.97
ORD-004844,2024-11-17,2024-11-22,Standard Class,CUST-0456,PROD-0001,1,1079.17,0.05,1079.17,1025.21,353.75
ORD-004845,2024-04-20,2024-04-25,Second Class,CUST-0327,PROD-0031,1,3.11,0.3,3.11,2.18,-0.14
ORD-004846,2023-01-14,2023-01-16,First Class,CUST-0009,PROD-0022,3,107.93,0.0,323.79,323.79,79.01
ORD-004847,2023-12-23,2023-12-26,First Class,CUST-0498,PROD-0020,1,78.0,0.0,78.0,78.0,34.92
ORD-004848,2023-09-11,2023-09-17,Standard Class,CUST-0456,PROD-0020,2,79.83,0.0,159.66,159.66,15.42
ORD-004849,2024-01-17,2024-01-23,Standard Class,CUST-0355,PROD-0021,3,202.96,0.0,608.88,608.88,70.26
ORD-004850,2024-02-23,2024-03-01,Standard Class,CUST-0194,PROD-0012,2,36.41,0.1,72.82,65.54,16.1
ORD-004851,2024-11-23,2024-11-27,First Class,CUST-0022,PROD-0013,1,412.31,0.2,412.31,329.85,7.14
ORD-004852,2023-09-29,2023-10-04,Standard Class,CUST-0165,PROD-0007,2,1174.57,0.0,2349.14,2349.14,604.54
ORD-004853,2023-06-03,2023-06-07,First Class,CUST-0439,PROD-0015,2,583.11,0.0,1166.22,1166.22,357.3
ORD-004854,2023-02-04,2023-02-08,First Class,CUST-0384,PROD-0028,3,12.2,0.0,36.6,36.6,1.94
ORD-004855,2023-07-10,2023-07-13,First Class,CUST-0349,PROD-0018,4,888.47,0.0,3553.88,3553.88,483.36
ORD-004856,2023-02-16,2023-02-21,Standard Class,CUST-0128,PROD-0035,2,10.48,0.1,20.96,18.86,3.54
ORD-004857,2023-05-03,2023-05-07,First Class,CUST-0346,PROD-0031,3,2.95,0.3,8.85,6.19,1.24
ORD-004858,2023-06-24,2023-06-29,Standard Class,CUST-0237,PROD-0025,1,8.06,0.0,8.06,8.06,2.82
ORD-004859,2023-11-16,2023-11-22,Standard Class,CUST-0376,PROD-0023,7,94.22,0.0,659.54,659.54,113.53
ORD-004860,2023-03-07,2023-03-11,Second Class,CUST-0463,PROD-0013,2,385.18,0.2,770.36,616.29,-18.85
ORD-004861,2023-01-15,2023-01-22,Standard Class,CUST-0327,PROD-0002,2,866.73,0.1,1733.46,1560.11,106.3
ORD-004862,2024-11-14,2024-11-21,Standard Class,CUST-0153,PROD-0036,4,5.39,0.0,21.56,21.56,8.86
ORD-004863,2024-06-26,2024-06-28,Same Day,CUST-0006,PROD-0034,4,8.58,0.3,34.32,24.02,2.07
ORD-004864,2023-10-16,2023-10-22,Standard Class,CUST-0385,PROD-0009,5,27.17,0.0,135.85,135.85,16.06
ORD-004865,2023-07-30,2023-08-05,Standard Class,CUST-0034,PROD-0030,1,4.35,0.0,4.35,4.35,0.6
ORD-004866,2023-07-26,2023-08-02,Standard Class,CUST-0414,PROD-0028,1,11.02,0.2,11.02,8.82,1.53
ORD-004867,2024-08-26,2024-08-31,Second Class,CUST-0391,PROD-0010,4,44.17,0.0,176.68,176.68,54.77
ORD-004868,2023-08-24,2023-08-29,Standard Class,CUST-0002,PROD-0034,3,8.82,0.0,26.46,26.46,4.02
ORD-004869,2023-07-22,2023-07-28,Standard Class,CUST-0095,PROD-0031,3,2.76,0.0,8.28,8.28,3.48
ORD-004870,2024-12-16,2024-12-22,Standard Class,CUST-0244,PROD-0009,5,30.63,0.05,153.15,145.49,28.44
ORD-004871,2024-11-05,2024-11-11,Standard Class,CUST-0460,PROD-0014,3,200.39,0.1,601.17,541.05,46.18
ORD-004872,2023-03-06,2023-03-13,Standard Class,CUST-0204,PROD-0032,1,12.01,0.3,12.01,8.41,0.35
ORD-004873,2024-02-18,2024-02-25,Standard Class,CUST-0267,PROD-0030,2,4.08,0.1,8.16,7.34,1.58
ORD-004874,2024-06-27,2024-07-02,Standard Class,CUST-0354,PROD-0017,2,542.73,0.0,1085.46,1085.46,235.52
ORD-004875,2023-06-27,2023-07-04,Standard Class,CUST-0275,PROD-0005,1,2042.81,0.3,2042.81,1429.97,88.68
ORD-004876,2023-03-01,2023-03-04,Second Class,CUST-0464,PROD-0015,8,581.15,0.0,4649.2,4649.2,1434.27
ORD-004877,2023-10-08,2023-10-14,Standard Class,CUST-0265,PROD-0007,1,1251.38,0.0,1251.38,1251.38,273.67
ORD-004878,2023-09-06,2023-09-08,First Class,CUST-0265,PROD-0010,1,45.74,0.0,45.74,45.74,11.65
ORD-004879,2023-12-15,2023-12-22,Standard Class,CUST-0051,PROD-0006,5,1636.1,0.05,8180.5,7771.47,2930.15
ORD-004880,2024-07-19,2024-07-26,Standard Class,CUST-0200,PROD-0032,3,11.73,0.05,35.19,33.43,5.37
ORD-004881,2024-07-28,2024-07-30,First Class,CUST-0040,PROD-0010,1,48.39,0.0,48.39,48.39,19.59
ORD-004882,2024-07-29,2024-08-04,Standard Class,CUST-0082,PROD-0003,1,705.78,0.0,705.78,705.78,128.37
ORD-004883,2024-04-04,2024-04-11,Standard Class,CUST-0096,PROD-0014,2,181.89,0.0,363.78,363.78,135.03
ORD-004884,2024-04-15,2024-04-15,Same Day,CUST-0067,PROD-0029,4,7.66,0.3,30.64,21.45,2.27
ORD-004885,2024-12-23,2024-12-30,Standard Class,CUST-0328,PROD-0005,3,2031.84,0.0,6095.52,6095.52,2188.55
ORD-004886,2024-12-15,2024-12-22,Standard Class,CUST-0150,PROD-0005,1,1886.78,0.0,1886.78,1886.78,399.75
ORD-004887,2024-11-22,2024-11-29,Standard Class,CUST-0363,PROD-0016,5,86.71,0.0,433.55,433.55,178.83
ORD-004888,2023-12-29,2024-01-04,Standard Class,CUST-0260,PROD-0018,2,937.56,0.0,1875.12,1875.12,365.42
ORD-004889,2023-12-14,2023-12-20,Standard Class,CUST-0071,PROD-0018,1,984.04,0.0,984.04,984.04,251.15
ORD-004890,2024-03-26,2024-04-02,Standard Class,CUST-0358,PROD-0013,5,431.24,0.25,2156.2,1617.15,268.46
ORD-004891,2023-10-16,2023-10-22,Standard Class,CUST-0194,PROD-0003,2,654.6,0.0,1309.2,1309.2,269.66
ORD-004892,2023-06-09,2023-06-15,Standard Class,CUST-0328,PROD-0004,5,559.83,0.0,2799.15,2799.15,1214.39
ORD-004893,2023-03-15,2023-03-17,First Class,CUST-0285,PROD-0035,4,12.02,0.0,48.08,48.08,10.31
ORD-004894,2024-08-26,2024-08-31,Standard Class,CUST-0392,PROD-0011,5,79.13,0.0,395.65,395.65,171.22
ORD-004895,2024-05-17,2024-05-24,Standard Class,CUST-0156,PROD-0014,1,203.42,0.0,203.42,203.42,86.48
ORD-004896,2023-11-23,2023-11-28,Standard Class,CUST-0263,PROD-0025,1,7.86,0.0,7.86,7.86,2.33
ORD-004897,2023-01-04,2023-01-08,First Class,CUST-0304,PROD-0030,4,3.77,0.0,15.08,15.08,4.85
ORD-004898,2024-09-29,2024-10-04,Standard Class,CUST-0121,PROD-0009,3,30.71,0.0,92.13,92.13,11.3
ORD-004899,2023-03-09,2023-03-12,First Class,CUST-0462,PROD-0003,2,680.05,0.0,1360.1,1360.1,231.91
ORD-004900,2024-10-11,2024-10-16,Standard Class,CUST-0194,PROD-0014,8,206.38,0.0,1651.04,1651.04,524.79
ORD-004901,2023-12-16,2023-12-22,Standard Class,CUST-0387,PROD-0001,10,994.77,0.0,9947.7,9947.7,2986.51
ORD-004902,2023-04-29,2023-05-05,Standard Class,CUST-0490,PROD-0019,1,116.84,0.0,116.84,116.84,23.58
ORD-004903,2024-11-21,2024-11-25,First Class,CUST-0060,PROD-0027,2,5.48,0.0,10.96,10.96,2.33
ORD-004904,2023-10-28,2023-11-03,Standard Class,CUST-0412,PROD-0011,2,78.42,0.0,156.84,156.84,39.85
ORD-004905,2023-08-24,2023-08-28,Second Class,CUST-0151,PROD-0014,5,217.91,0.0,1089.55,1089.55,199.34
ORD-004906,2023-09-27,2023-10-02,Standard Class,CUST-0406,PROD-0024,2,55.35,0.0,110.7,110.7,13.53
ORD-004907,2023-07-19,2023-07-26,Standard Class,CUST-0011,PROD-0024,2,62.69,0.0,125.38,125.38,41.6
ORD-004908,2024-08-25,2024-09-01,Standard Class,CUST-0488,PROD-0028,1,12.49,0.0,12.49,12.49,4.25
ORD-004909,2024-06-10,2024-06-16,Standard Class,CUST-0351,PROD-0008,2,1087.78,0.3,2175.56,1522.89,-143.31
ORD-004910,2023-11-10,2023-11-16,Standard Class,CUST-0215,PROD-0015,2,509.26,0.0,1018.52,1018.52,100.2
ORD-004911,2024-04-05,2024-04-08,Second Class,CUST-0289,PROD-0016,1,93.31,0.0,93.31,93.31,37.48
ORD-004912,2023-10-29,2023-11-03,Standard Class,CUST-0308,PROD-0019,3,118.29,0.3,354.87,248.41,-0.73
ORD-004913,2024-09-13,2024-09-16,Second Class,CUST-0426,PROD-0029,6,6.97,0.0,41.82,41.82,8.57
ORD-004914,2024-05-11,2024-05-16,Standard Class,CUST-0437,PROD-0036,1,5.14,0.0,5.14,5.14,0.97
ORD-004915,2023-07-22,2023-07-27,Standard Class,CUST-0443,PROD-0034,3,8.77,0.0,26.31,26.31,1.87
ORD-004916,2024-02-13,2024-02-19,Standard Class,CUST-0051,PROD-0016,7,97.84,0.0,684.88,684.88,254.65
ORD-004917,2023-05-12,2023-05-15,Second Class,CUST-0337,PROD-0013,1,407.1,0.0,407.1,407.1,96.55
ORD-004918,2024-04-27,2024-05-03,Standard Class,CUST-0302,PROD-0027,3,4.62,0.25,13.86,10.39,-0.09
ORD-004919,2023-06-17,2023-06-24,Standard Class,CUST-0136,PROD-0002,6,811.28,0.25,4867.68,3650.76,648.85
ORD-004920,2024-01-22,2024-01-25,First Class,CUST-0271,PROD-0009,2,27.72,0.3,55.44,38.81,0.64
ORD-004921,2024-07-13,2024-07-20,Standard Class,CUST-0250,PROD-0018,3,913.95,0.0,2741.85,2741.85,146.04
ORD-004922,2024-06-14,2024-06-21,Standard Class,CUST-0393,PROD-0031,6,3.29,0.25,19.74,14.8,1.6
ORD-004923,2024-09-30,2024-10-05,Standard Class,CUST-0166,PROD-0003,3,739.54,0.15,2218.62,1885.83,234.79
ORD-004924,2023-05-22,2023-05-28,Standard Class,CUST-0028,PROD-0029,2,6.51,0.0,13.02,13.02,0.98
ORD-004925,2023-09-16,2023-09-23,Standard Class,CUST-0309,PROD-0022,1,118.41,0.0,118.41,118.41,27.54
ORD-004926,2024-09-17,2024-09-23,Standard Class,CUST-0047,PROD-0016,2,80.23,0.0,160.46,160.46,18.83
ORD-004927,2023-08-22,2023-08-29,Standard Class,CUST-0287,PROD-0002,7,867.56,0.05,6072.92,5769.27,1580.39
ORD-004928,2024-07-01,2024-07-07,Standard Class,CUST-0332,PROD-0024,1,61.59,0.0,61.59,61.59,5.7
ORD-004929,2024-09-07,2024-09-11,Second Class,CUST-0295,PROD-0014,2,216.85,0.0,433.7,433.7,183.08
ORD-004930,2024-11-23,2024-11-25,First Class,CUST-0245,PROD-0020,1,86.62,0.0,86.62,86.62,6.65
ORD-004931,2024-02-21,2024-02-27,Standard Class,CUST-0207,PROD-0012,4,41.74,0.0,166.96,166.96,35.31
ORD-004932,2024-07-29,2024-08-05,Standard Class,CUST-0120,PROD-0015,1,495.24,0.3,495.24,346.67,48.47
ORD-004933,2024-12-02,2024-12-06,First Class,CUST-0067,PROD-0020,2,71.53,0.2,143.06,114.45,1.13
ORD-004934,2024-08-03,2024-08-08,Standard Class,CUST-0423,PROD-0018,4,849.55,0.1,3398.2,3058.38,1152.55
ORD-004935,2023-10-22,2023-10-27,Standard Class,CUST-0495,PROD-0022,3,116.15,0.25,348.45,261.34,25.0
ORD-004936,2024-12-18,2024-12-25,Standard Class,CUST-0435,PROD-0005,3,2157.61,0.0,6472.83,6472.83,747.02
ORD-004937,2024-11-21,2024-11-26,Standard Class,CUST-0005,PROD-0002,2,909.87,0.0,1819.74,1819.74,301.23
ORD-004938,2024-06-21,2024-06-27,Standard Class,CUST-0182,PROD-0026,3,13.62,0.1,40.86,36.77,14.73
ORD-004939,2023-11-20,2023-11-26,Standard Class,CUST-0097,PROD-0006,1,1478.48,0.0,1478.48,1478.48,622.65
ORD-004940,2023-12-01,2023-12-07,Standard Class,CUST-0327,PROD-0030,3,3.72,0.0,11.16,11.16,2.42
ORD-004941,2024-10-29,2024-11-01,First Class,CUST-0433,PROD-0006,2,1678.24,0.0,3356.48,3356.48,933.93
